Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
56,"TS Shon, SG Kim, HH Choi, JH Kim, CS Hong","Mobility header compression method and system for internet protocol-based low power wireless network",2012,"US Patent 8,213,403","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8540169127703397289",118,"2025-03-24 02:13:09","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:raTqNPD5sRQC",,,,,56,4.31,11,5,13,"","",""
68,"MM Alam, CS Hong","CRRT: congestion-aware and rate-controlled reliable transport in wireless sensor networks",2009,"IEICE transactions on communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6094315526742827805",97,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:KbBQZpvPDL4C",92,1,184,199,68,4.25,34,2,16,"","",""
34,"A Ndikumana, S Ullah, K Thar, NH Tran, BJ Park, CS Hong","Novel cooperative and fully-distributed congestion control mechanism for content centric networking",2017,"IEEE Access","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18231020646940012935",201,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:J6OZcwVsj5AC",5,,27691,27706,34,4.25,6,6,8,"","",""
17,"TN Dang, K Kim, LU Khan, SMA Kazmi, Z Han, CS Hong","On-device computational caching-enabled augmented reality for 5G and beyond: A contract-theory-based incentive mechanism",2021,"IEEE Internet of Things Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5154920135775998860",356,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:esGtpfCv0y8C",8,24,17382,17394,17,4.25,3,6,4,"","",""
38,"T LeAnh, NH Tran, S Lee, EN Huh, Z Han, CS Hong","Distributed power and channel allocation for cognitive femtocell network using a coalitional game in partition-form approach",2016,"IEEE Transactions on Vehicular Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3590385449273103610",182,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:NyGDZy8z5eUC",66,4,3475,3490,38,4.22,6,6,9,"","",""
42,"TM Ho, NH Tran, CT Do, SMA Kazmi, EN Huh, CS Hong","Power control for interference management and QoS guarantee in heterogeneous networks",2015,"IEEE Communications Letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5377181413077495964",163,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:FPJr55Dyh1AC",19,8,1402,1405,42,4.20,7,6,10,"","",""
21,"L Zou, MS Munir, K Kim, CS Hong","Day-ahead energy sharing schedule for the P2P prosumer community using LSTM and swarm intelligence",2020,"2020 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8496396775533026049",307,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:PPrs6GlykQcC",,,396,401,21,4.20,5,4,5,"","",""
25,"A Manzoor, CS Hong","Energy efficient resource allocation in UAV-based heterogeneous networks",2019,"2019 20th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13754334533275190566",270,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:zaHkCSmj5XkC",,,1,4,25,4.17,13,2,6,"","",""
58,"MO Rahman, CS Hong, S Lee, YC Bang","ATLAS: A traffic load aware sensor MAC design for collaborative body area sensor networks",2011,"Sensors","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7743424776588769525",111,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:1yWc8FF-_SYC",11,12,11560,11580,58,4.14,15,4,14,"","",""
29,"AK Bairagi, NH Tran, W Saad, CS Hong","Bargaining game for effective coexistence between LTE-U and Wi-Fi systems",2018,"NOMS 2018-2018 IEEE/IFIP Network Operations and Management Symposium","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4853220521758344824",235,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:PkcyUWeTMh0C",,,1,8,29,4.14,7,4,7,"","",""
33,"S Ullah, K Thar, CS Hong","Management of scalable video streaming in information centric networking",2017,"Multimedia Tools and Applications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17471950724537673341",205,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:PklR0melJeUC",76,,21519,21546,33,4.13,11,3,8,"","",""
69,"MA Hamid, MM Alam, CS Hong","Design of a QoS-aware routing mechanism for wireless multimedia sensor networks",2008,"IEEE GLOBECOM 2008-2008 IEEE Global Telecommunications Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=842997925678557467",93,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:R3hNpaxXUhUC",,,1,6,69,4.06,23,3,17,"","",""
36,"DNM Dang, VD Nguyen, HT Le, CS Hong, J Choe","An efficient multi-channel MAC protocol for wireless ad hoc networks",2016,"Ad Hoc Networks","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18031187679137307698",189,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:R6EwkKsDylYC",44,,46,57,36,4.00,7,5,9,"","",""
28,"A Manzoor, NH Tran, W Saad, SMA Kazmi, SR Pandey, CS Hong","Ruin theory for dynamic spectrum allocation in LTE-U networks",2018,"IEEE Communications Letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10657226893373127015",243,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:wLxue7F8ec0C",23,2,366,369,28,4.00,5,6,7,"","",""
28,"M Alsenwi, CS Hong","Resource Scheduling of URLLC/eMBB traffics in 5G New Radio: A Punctured Scheduling Approach: A Punctured Scheduling Approach",2018,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3950564441523642327",244,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:fFSKOagxvKUC",,,1271,1273,28,4.00,14,2,7,"","",""
28,"TM Ho, NH Tran, SMA Kazmi, Z Han, CS Hong","Wireless network virtualization with non-orthogonal multiple access",2018,"NOMS 2018-2018 IEEE/IFIP network operations and management symposium","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=346248419781423126",245,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:silx2ntsSuwC",,,1,9,28,4.00,6,5,7,"","",""
24,"A Talukder, CS Hong","Knapsack-based reverse influence maximization for target marketing in social networks",2019,"Proceedings of the 34th ACM/SIGAPP Symposium on Applied Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12606462924342938699",281,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:JhbybO29vGQC",,,2128,2130,24,4.00,12,2,6,"","",""
20,"VD Nguyen, TT Khanh, P Van Nam, NT Thu, CS Hong, EN Huh","Towards flying mobile edge computing",2020,"2020 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9351058209587730290",317,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:rAN7mHg6NlYC",,,723,725,20,4.00,3,6,5,"","",""
16,"J Li, D Niyato, CS Hong, KJ Park, L Wang, Z Han","Cyber insurance design for validator rotation in sharded blockchain networks: A hierarchical game-based approach",2021,"IEEE Transactions on Network and Service Management","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4685036150936593054",369,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:HkunuPqSaCsC",18,3,3092,3106,16,4.00,3,6,4,"","",""
8,"A Adhikary, AD Raha, Y Qiao, GF Ejigu, SM Kang, EN Huh, CS Hong","Intelligent omni surface-assisted cell-free massive MIMO system for 6G wireless network",2023,"2023 International Conference on Advanced Technologies for Communications …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8328725208155573956",517,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:TniZHWc1JwoC",,,,,8,4.00,1,7,2,"","",""
8,"HQ Le, Y Qiao, LX Nguyen, L Zou, CS Hong","Federated multimodal learning for iot applications: A contrastive learning approach",2023,"2023 24st Asia-Pacific Network Operations and Management Symposium (APNOMS …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13232462999230897557",518,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:BZGggv0hN9sC",,,,,8,4.00,2,5,2,"","",""
8,"PS Aung, LX Nguyen, YK Tun, Z Han, CS Hong","Deep reinforcement learning based spectral efficiency maximization in STAR-RIS-assisted indoor outdoor communication",2023,"NOMS 2023-2023 IEEE/IFIP Network Operations and Management Symposium","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13903690447173848134",519,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:zJAXUfKFhq0C",,,1,6,8,4.00,2,5,2,"","",""
8,"YL Tun, CM Thwal, YM Park, SB Park, CS Hong","Federated learning with intermediate representation regularization",2023,"2023 IEEE International conference on big data and smart computing (BigComp …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2133086598442867201",520,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:UwpDZDXJMDUC",,,,,8,4.00,2,5,2,"","",""
8,"DU Kim, SB Park, CS Hong, EN Huh","Resource allocation and user association using reinforcement learning via curriculum in a wireless network with high user mobility",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9823502636719570487",521,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:StPPYsf1FV0C",,,382,386,8,4.00,2,4,2,"","",""
8,"SK Dam, MS Munir, AD Raha, A Adhikary, SB Park, CS Hong","Rnn-based text summarization for communication cost reduction: Toward a semantic communication",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14673932519786222840",522,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:jg3FfqxSHJQC",,,423,426,8,4.00,1,6,2,"","",""
4,"LU Khan, M Guizani, I Yaqoob, D Niyato, A Al-Fuqaha, CS Hong","A survey on metaverse-empowered 6G wireless systems: a security perspective",2024,"Internet of Things","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7367381312333518687",673,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:whNN5KpgZFsC",101325,,,,4,4.00,1,6,1,"","",""
4,"A Adhikary, AD Raha, Y Qiao, SW Kang, CS Hong","Transfer Learning Empowered Power Allocation in Holographic MIMO-enabled Wireless Network",2024,"NOMS 2024-2024 IEEE Network Operations and Management Symposium","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18215416576858362840",674,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:gubd_9ZgCi8C",,,1,7,4,4.00,1,5,1,"","",""
4,"AD Raha, A Adhikary, M Gain, YM Park, CS Hong","Towards Ultra-Reliable 6G: Semantics Empowered Robust Beamforming for Millimeter-Wave Networks",2024,"NOMS 2024-2024 IEEE Network Operations and Management Symposium","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13239609735325093587",675,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:rMiSbtrAJs8C",,,1,7,4,4.00,1,5,1,"","",""
47,"DNM Dang, HN Dang, CT Do, CS Hong","An enhanced multi-channel MAC for vehicular ad hoc networks",2013,"2013 IEEE Wireless Communications and Networking Conference (WCNC)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7086507352126899597",145,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:lgwcVrK6X84C",,,351,355,47,3.92,12,4,12,"","",""
23,"A Ndikumana, CS Hong","Self-driving car meets multi-access edge computing for deep learning-based caching",2019,"2019 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6083909960804447685",288,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:0paDrhnEFY0C",,,49,54,23,3.83,12,2,6,"","",""
42,"AK Das, T Adhikary, MA Razzaque, EJ Cho, CS Hong","A QoS and profit aware cloud confederation model for IaaS service providers",2014,"Proceedings of the 8th International Conference on Ubiquitous Information …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8373854564126504042",164,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:w0F2JDEymm0C",,,,,42,3.82,8,5,11,"","",""
15,"SS Hassan, YM Park, CS Hong","On-Demand MEC empowered UAV deployment for 6G time-sensitive maritime internet of things",2021,"2021 22nd Asia-Pacific Network Operations and Management Symposium (APNOMS …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5196816402155585878",382,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:54SpJiyHbzwC",,,,,15,3.75,5,3,4,"","",""
15,"MS Munir, AK Bairagi, CS Hong","When CVaR meets with Bluetooth PAN: A physical distancing system for COVID-19 proactive safety",2021,"IEEE Sensors Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11750469188058692384",383,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:wyCGhLAOp5UC",21,12,13858,13869,15,3.75,5,3,4,"","",""
15,"CS Hong, LU Khan, M Chen, D Chen, W Saad, Z Han","Federated learning for wireless networks",2021,"","Springer","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7069001167819656226",384,"2025-03-24 02:13:09","Book","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:RwQ8IgSj6xkC",,,,,15,3.75,3,6,4,"","",""
44,"Z Htike, CS Hong, S Lee","The life cycle of the rendezvous problem of cognitive radio ad hoc networks: a survey",2013,"Journal of computing science and engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7660174321416818901",155,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:yxmsSjX2EkcC",7,2,81,88,44,3.67,15,3,12,"","",""
22,"YM Park, M Lee, CS Hong","Multi-UAVs collaboration system based on machine learning for throughput maximization",2019,"2019 20th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12738875537175495382",294,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:JoHZYnTS1h4C",,,1,4,22,3.67,7,3,6,"","",""
11,"YK Tun, YM Park, THT Le, Z Han, CS Hong","A business model for resource sharing in cell-free UAVs-assisted wireless networks",2022,"IEEE Transactions on Vehicular Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=265891332562214452",448,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:ThYxFsVAhEkC",71,8,8839,8852,11,3.67,2,5,3,"","",""
29,"S Tamoor-ul-Hassan, S Samarakoon, M Bennis, M Latva-Aho, CS Hong","Learning-based caching in cloud-aided wireless networks",2017,"IEEE Communications Letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17180985037307475690",236,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:EBV337fEn3EC",22,1,137,140,29,3.63,6,5,8,"","",""
18,"VD Nguyen, TT Khanh, TDT Nguyen, CS Hong, EN Huh","Flexible computation offloading in a fuzzy-based mobile edge orchestrator for IoT applications",2020,"Journal of Cloud Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1205823331744343663",341,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:W1ZWpF0a3GIC",9,,1,18,18,3.60,4,5,5,"","",""
61,"MM Monowar, MO Rahman, ASK Pathan, CS Hong","Congestion control protocol for wireless sensor networks handling prioritized heterogeneous traffic",2008,"arXiv preprint arXiv:0812.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10140769789376330907",107,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:BJrgspguQaEC",2288,,,,61,3.59,15,4,17,"","",""
50,"S Lee, S Lee, C Hong","An accuracy enhanced IEEE 1588 synchronization protocol for dynamically changing and asymmetric wireless links",2011,"IEEE Communications Letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12443063652278198646",136,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:QyXJ3EUuO1IC",16,2,190,192,50,3.57,17,3,14,"","",""
32,"MGR Alam, R Haw, SS Kim, MAK Azad, SF Abedin, CS Hong","EM-Psychiatry: an ambient intelligent system for psychiatric emergency",2016,"IEEE Transactions on Industrial Informatics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14061450108506127235",212,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:BW2nPTmhBn4C",12,6,2321,2330,32,3.56,5,6,9,"","",""
46,"MM Monowar, MO Rahman, ASK Pathan, CS Hong","Prioritized heterogeneous traffic-oriented congestion control protocol for WSNs.",2012,"Int. Arab J. Inf. Technol.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10740777626798092348",150,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:2vr6o8x5NLkC",9,1,39,48,46,3.54,12,4,13,"","",""
28,"DH Tran, NH Tran, C Pham, SMA Kazmi, EN Huh, CS Hong","OaaS: offload as a service in fog networks",2017,"Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18025345769971050104",246,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:rJyh6hJnyfgC",99,,1081,1104,28,3.50,5,6,8,"","",""
21,"MS Munir, SF Abedin, CS Hong","Artificial intelligence-based service aggregation for mobile-agent in edge computing",2019,"2019 20th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=129727928203097429",308,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:ZJ-noXUx9mkC",,,1,6,21,3.50,7,3,6,"","",""
7,"MD Hossain, T Sultana, S Akhter, MI Hossain, GW Lee, CS Hong, EN Huh","Computation offloading strategy based on multi-armed bandit learning in microservice-enabled vehicular edge computing networks",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12581499339183200001",551,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:_09KEOFGu60C",,,769,774,7,3.50,1,7,2,"","",""
7,"SS Hassan, SB Park, EN Huh, CS Hong","Seamless and intelligent resource allocation in 6G maritime networks framework via deep reinforcement learning",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6085107081777383913",552,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:hKmHnHMtuq0C",,,505,510,7,3.50,2,4,2,"","",""
31,"MGR Alam, SF Abedin, M Al Ameen, CS Hong","Web of objects based ambient assisted living framework for emergency psychiatric state prediction",2016,"Sensors","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15944442647951252366",223,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:x2hKVfJWtf0C",16,9,1431,1431,31,3.44,8,4,9,"","",""
17,"S Ullah, K Kim, A Manzoor, LU Khan, SMA Kazmi, CS Hong","Quality adaptation and resource allocation for scalable video in D2D communication networks",2020,"IEEE Access","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17066117382574959132",357,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:9fRKRCJz75UC",8,,48060,48073,17,3.40,3,6,5,"","",""
27,"Y Wang, W Saad, AI Sarwat, CS Hong","Reactive power compensation game under prospect-theoretic framing effects",2017,"IEEE Transactions on Smart Grid","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3792800154499813149",250,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:VL0QpB8kHFEC",9,5,4181,4193,27,3.38,7,4,8,"","",""
30,"J Son, DH Kim, HS Kang, CS Hong","Forwarding strategy on SDN-based content centric network for efficient content delivery",2016,"2016 international conference on information networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8751797266631246197",227,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:mWEH9CqjF64C",,,220,225,30,3.33,8,4,9,"","",""
10,"Y Yu, D Chen, X Tang, T Song, CS Hong, Z Han","Incentive framework for cross-device federated learning and analytics with multiple tasks based on a multi-leader-follower game",2022,"IEEE Transactions on Network Science and Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14096875475005493287",473,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:MStqg_gSLBcC",9,5,3749,3761,10,3.33,2,6,3,"","",""
52,"BG Choi, EJ Cho, JH Kim, CS Hong, JH Kim","A sinkhole attack detection mechanism for LQI based mesh routing in WSN",2009,"2009 International Conference on Information Networking","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8329974592861609500",127,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:VN7nJs4JPk0C",,,1,5,52,3.25,10,5,16,"","",""
51,"SO Amin, MS Siddiqui, CS Hong, S Lee","RIDES: Robust intrusion detection system for IP-based ubiquitous sensor networks",2009,"Sensors","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3520261056738841637",129,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:tkaPQYYpVKoC",9,5,3447,3468,51,3.19,13,4,16,"","",""
